word,entropy,std,std.log,residual
stump,4.685076240183538,63.46291296552613,4.15045568748931,8.514202736745403
cleft,5.122654751945782,51.397058751284966,3.9395809480861894,8.836176302191966
chunk,4.523716502698073,72.26838138589605,4.280386708280498,4.420884318176235
tonic,5.145059800790294,47.86138225498028,3.8683089632788077,11.811223202377128
haunt,5.281965692500434,50.77537537393013,3.927411500327947,5.557608431362638
motto,4.9000421108039705,97.83469977837936,4.58327931757282,31.815824315042818
foyer,5.174950328662328,55.816179557922176,4.022063783593245,3.114661952520912
lapse,5.625113976148889,43.64119664172065,3.7760015813432966,4.971482031239596
slung,4.957843357909115,54.6158342941334,4.000323846094484,9.863195995498593
flask,4.910809859560278,59.10506585728016,4.079316637443834,6.624953775184387
choke,4.938775784767555,63.72164057485511,4.1545242313339985,1.2624408500470636
vodka,4.0304041398310275,86.36678926350234,4.458603218391448,6.003497339288828
flick,4.574195685730971,68.47955750283515,4.226535270113357,6.713480784674488
brisk,4.9350096866931175,59.282925436533105,4.0823213292393685,5.801249749489614
salty,5.753454127631343,43.23930847699223,3.7667499999741185,2.724793735709248
aorta,5.308209578758241,63.53763281283656,4.1516323730771365,7.827927977395888
inert,5.49651069420626,39.443224493087506,3.674862283316645,11.95390745776016
chili,4.655555953496937,78.52321274772582,4.363394284869299,5.699387306481796
nanny,4.894551906733701,91.44102967642056,4.515694280101419,25.274521526584152
stony,5.454367393866891,48.286711105934806,3.8771563904203674,4.051293172576898
rugby,4.487498241877716,74.88553542124095,4.315960753331877,2.889652930016723
flute,5.299487925304789,53.73446169926156,3.9840545405498444,2.1817746789486563
plank,5.103036681713397,53.551632156753584,3.980646275546993,7.175749937284564
scoop,4.882145038119032,77.73164092501735,4.353262393594594,11.230633023245545
crook,5.0178563766527935,74.5794092279179,4.311864453398812,11.671234765811775
debut,4.856247405237205,55.10048915686179,4.00915859373946,12.10265709159625
verso,4.9848725606725015,52.1667418914204,3.954445163319117,11.60127276300554
vinyl,4.437027642753084,76.52452122973426,4.337611228421631,2.7811859882450563
smash,5.267059925064853,75.88406311722564,4.329206690249292,19.194653522331166
shale,5.9883112276455535,38.784854740800014,3.658029828694105,2.6691993080797403
hobby,4.2096249756718995,92.36540089661425,4.525752459353201,5.914265986878277
woken,4.606245442805119,67.19479015971123,4.207595717138451,7.058719584292675
silky,4.898034584714764,56.13909579877774,4.027832464619095,9.93373484243397
ulcer,5.255288814185072,49.54128768798047,3.9028064166176404,7.43083162243515
stale,6.127850423805873,34.90596347787048,3.552657687902621,4.074706532258567
pivot,4.687259447851088,66.7153835475934,4.200435564223701,5.199385976492323
aback,4.286651607324244,109.21205084362951,4.693291412932954,25.22696627927705
prick,4.905063006291431,61.15446436778534,4.113402866300452,4.729606550647034
stoic,5.220458469894581,49.97086612154626,3.9114401580365254,7.844189955417086
tunic,4.9759723304887835,55.38117177301925,4.014239676295051,8.620330570323716
sleek,5.286629518476743,80.79912814582406,4.39196617519438,24.577305156597276
gypsy,4.205996152627861,86.90333906084213,4.464796455708555,0.3348699410072271
timer,5.558009202465065,43.33517624286303,3.7689646895646085,6.714129583879085
gorge,5.306635433807221,56.33691587321388,4.031350019615358,0.5899791982616875
paddy,4.646928835904249,79.98338205022806,4.381818888724037,6.910811834971028
facet,5.341988308871728,51.68338788834164,3.945136412440674,3.232093155388995
scant,5.654891724921467,43.61295656504039,3.7753542751319946,4.373607553666872
latch,5.199480505807545,49.680064531446284,3.905603736566535,8.647305571386333
sigma,4.757775408648205,63.84690364946559,4.15648808716744,6.074368990525812
taboo,4.7996695960593225,69.61511406064746,4.2429816998091985,0.8596054577602246
snowy,4.811853186018715,63.745665236140205,4.154901185430843,4.673419010198479
smoky,4.573411835677287,73.65178982465468,4.299348444373773,1.564328380736896
tasty,5.481845563820044,60.139712460071735,4.096670396372893,8.416764222719223
shawl,5.1101033356409475,57.6077987917665,4.0536579542270665,2.9412357237923743
cider,5.533470196840785,46.23544223543879,3.833746651933329,4.348089985895605
groin,5.331569361515267,49.570478124971686,3.9033954574362717,5.589018044354731
grunt,5.291487228373857,49.502362202589524,3.902020389700456,6.603861400625959
amend,5.012230469483381,54.718701557755004,4.002205544190565,8.335524534807199
clown,4.813190175281826,59.29178901678828,4.082470831269587,9.090448429039121
gloss,4.895783703265846,72.42562723447986,4.282560204087085,6.292263047552922
anode,5.4356931108271045,45.46275369125416,3.816893390528589,7.296647702304746
mourn,5.076542407433729,56.228467195255874,4.0294231623781585,5.171085195552379
miner,5.51319245632069,44.382722888262855,3.792850269571512,6.6458534513469445
adept,5.075070789118744,49.33351774666541,3.8986037231971014,12.103532654901798
perch,5.157485273531923,50.615883649146134,3.9242654331448126,8.747514329860017
broom,5.021789497614258,78.21859645542499,4.3595074256151785,15.412379546407934
eerie,5.191166686461682,104.9266092720685,4.653261146457945,46.395241594728645
bunny,4.6466978941290975,87.04408384421205,4.466414701173002,13.964846833272901
lumen,5.010591813723561,55.70555588895898,4.020079888618817,7.39125759810274
stair,5.808725209115012,38.99194111448017,3.6633549866868025,5.871585553769393
tenor,5.622955493858283,40.653138219070165,3.7050760339751143,8.005197383271657
thump,4.351694034383551,68.57455593893569,4.227921561249448,13.364637931750238
shady,5.175160231438531,55.47082796179088,4.015857260254483,3.454829539245601
stalk,5.39956305971344,49.449069187758255,3.900943234590413,4.13344662319065
shack,5.083653734010491,57.743003899924325,4.05600219747325,3.475587158142453
smack,4.8466187230839735,65.927255968869,4.18855195188698,1.538294143681
revue,4.989170173487998,86.76304390521088,4.463180769543455,23.107548456910763
prism,5.036543684341548,59.29454556797887,4.082517321469335,3.1302897817973587
swine,5.472397427059965,50.85765164173264,3.9290305859380474,1.0761059330618608
hound,4.837263108549103,61.64087631706816,4.12132522704567,6.08033708350716
siren,5.857035334558521,41.207188282850616,3.718612714021581,2.7141259590652496
fling,4.811366310794666,64.6293191748537,4.168668165022409,3.8031866311047366
debit,5.095234559948151,53.02651736833334,3.9707921161343513,7.898231939157547
rover,5.358506372305685,70.76560400405816,4.259373063499594,16.235224848424423
humid,4.472019816816345,77.14780752356673,4.345723160045888,1.0946252758740371
squat,4.73554220042692,68.90010584296067,4.2326577142007356,1.6454651902958801
widen,4.946749726597922,59.68344968435157,4.089054757246952,5.08907324909795
fauna,4.572006416477386,93.5391157368911,4.538379698937803,18.281603797406618
thyme,4.680125983429943,63.589972573919255,4.152455793983725,8.528647731559857
stead,5.51445925585912,39.96863204112607,3.6880949474972273,11.032046242639225
ester,5.424789253103756,64.41507719021601,4.165347723569496,11.408350095584325
derby,4.994048833184886,59.360730603971916,4.0836329068017765,4.1672095192652705
havoc,4.396661542222428,76.20392551495553,4.333412977309998,4.340357147317604
venom,4.474997691400773,72.30026102304197,4.2808277394354075,5.852132256032576
milky,4.505553912372029,70.93519177323329,4.26176666826679,6.297343532592848
scowl,4.820095243939141,62.34711182436068,4.132717349070161,5.8450498206688195
mafia,4.459606435105542,104.37035109158448,4.647945641739155,25.7518309440794
triad,5.656388674487365,40.745307312955816,3.7073406750914097,7.209966379290961
leash,5.662689048147985,40.549562624608576,3.7025249944270144,7.274209597478567
boxer,4.817311182045517,70.18409316195533,4.251121692221123,1.9153399473002253
aloft,5.245365688876268,49.76230884707902,3.9072578470144412,7.448986484427998
truce,5.740758544013844,42.118345384232434,3.7404834031188643,4.10196173990753
willy,4.857722595083573,83.27169119578097,4.422108649826296,16.108682618985014
vista,4.774583622904001,58.120527038777844,4.062518906774832,11.331369115229599
vigor,4.645725863243372,59.426114949542324,4.084733775367973,13.681187132633
dogma,4.520605595217619,70.11312278227649,4.250109977409039,6.669009859601886
kneel,4.857652449901145,84.44044650059367,4.436046510751474,17.275529769161537
rinse,5.727104897570084,41.01139806291125,3.713850029603462,5.485868519820109
palsy,5.42464680778284,51.09391027101958,3.9336653173295373,1.9160540375312394
vomit,4.637670949701649,68.52393691673433,4.2271831282667485,4.816218605460733
smear,5.523575183019237,41.56435257718694,3.727242890708414,9.235944108543421
bulky,4.40464100138512,76.4473028915578,4.336601652374816,3.8511214077359455
mango,4.793919212051669,57.216766620213356,4.04684697816468,11.697933925316157
husky,4.305064562740672,71.03003037838066,4.263102750693432,12.372490576701935
unfit,4.626555499451289,63.48704227233422,4.150835826372438,10.175282647009013
slash,5.677101650300787,60.742818303079474,4.106648857999191,13.218687580316868
witty,4.746971932699583,82.64975425679228,4.414611850963064,12.425612380855256
loser,5.725845041045992,39.02767312484578,3.6642709618095277,7.495223380951593
glide,5.316796766418097,50.615663771363764,3.924261089088281,4.891280476289914
shave,5.383519505996461,53.388639977657796,3.977597988834165,0.5626843072468191
rouse,5.732309758244017,39.61984266844415,3.6793300702489957,6.7716715311905915
comet,5.334957617534836,51.0947330256297,3.9336814199918995,3.985315048014421
vegan,4.7300903247262625,60.37235577455315,4.100531314318862,10.326897300381056
baton,5.282763163969958,49.761903686016204,3.907249705054761,6.552060467255025
diode,5.076021511140384,61.94075876490279,4.126178424468456,0.5279354752532512
wharf,4.60748395497956,68.84669790785341,4.231882263354266,5.370667996549628
lowly,4.709933912630163,84.00616373677059,4.430890173969991,12.736687139973697
evade,4.819835760282494,93.28844094235657,4.535696208885068,25.089143299095525
bribe,5.143171066550233,58.00636542341896,4.060552753204111,1.713347851744068
tramp,5.165816571929136,49.12943313363401,3.8944583080239052,10.027323437598668
mecca,4.7512438108402755,67.04540377833855,4.2053700582108755,3.05886830117025
sling,5.203392959100995,50.5265382324936,3.922498707803853,7.7050201867594765
pluck,4.579829380565172,67.96219077545985,4.218951532532828,7.065110025404607
liner,5.735244240793782,38.69463512769073,3.655700963234645,7.637350531637736
welch,4.717943975642766,61.44996937378125,4.118223337619426,9.59251900466193
pedal,5.330276412866354,47.372303391408536,3.8580377412845848,7.8175338339289056
incur,4.802913723674295,55.908837454687045,4.023722461667071,12.756976862733211
barge,5.46121632301391,48.30140794225848,3.877460710176915,3.882735961473898
gaunt,5.274328187518537,51.58335280399459,3.94319900035684,4.932039406599607
purge,5.2104631108372255,55.09552366287028,4.009068472620413,2.963201039391322
lupus,4.325166597318748,79.73610552979338,4.378722501154213,3.033467815601597
trope,5.688646443608228,41.05637063788945,3.7149460160105954,6.228924043127584
natal,5.39110952522866,63.80139709780228,4.15577508819566,10.024805119056836
slang,5.345156869757834,47.91601081393256,3.86944970355427,6.925431465678884
moose,5.525848441105539,64.77025495634946,4.170846469521021,14.019825646739875
semen,5.2229676686681215,82.40201723292977,4.411609917597929,24.648006981663244
circa,5.284626200368989,58.17570460021606,4.063467820850566,1.9061541985014756
sonic,5.211139443511656,51.75380482414322,3.946497952614632,6.288407239592644
helix,4.375168673128743,72.71759394265652,4.286583362724717,8.491414898370493
mania,5.050558163566511,76.2241647907589,4.333678535657961,14.159998650387209
sniff,4.334210151988443,77.40021536223999,4.348989563049692,5.085646426579572
idiom,4.145861581395301,93.32144899574129,4.5360499742052225,4.793454244697301
crate,6.186652976872436,36.14610668987581,3.587569244046224,1.8383081558688161
plume,5.061941419752126,57.48465441368356,4.051518032422538,4.287699591220559
savvy,4.444676073511688,78.78083127996702,4.3666697094034,0.2916446293583732
brood,5.247357150186187,71.4227663656712,4.268616675183618,14.259533367873999
snort,5.761275429137098,39.89503352406729,3.6862518430673807,5.911863355599735
braid,5.394764872789718,49.581937357375686,3.9036266012243335,4.110665946622937
swirl,5.180360485427394,52.052417804624,3.9522512455599275,6.744919084274628
relic,5.312540433383161,45.748912348545176,3.823168017636638,9.85845962151241
viola,4.757069914788244,59.59172867135529,4.087516783758416,10.349293959726346
hinge,5.073973876051593,58.02549079363571,4.060882410438141,3.4395209519584427
buggy,4.0697047730216385,93.68016750143175,4.539886507304855,2.6295765849544352
clasp,5.337269771204423,49.14695482904088,3.894814887990991,5.878929713543215
aptly,5.1284834034314635,52.40259314955448,3.958956077689444,7.684413246195007
mirth,5.051506236006407,53.39643950738772,3.977744067851597,8.643383543448444
bulge,4.991986511082211,59.269088424447105,4.082087895631652,4.312749351007298
adore,5.580116092531803,40.33852096601298,3.697306867649975,9.233577675954834
leafy,5.130766181609629,53.40872241676872,3.977974073765429,6.6210869535183505
amuse,5.29005193863077,49.777246243894545,3.907557976885707,6.363113694610071
bathe,5.252838930316807,51.06212747830853,3.9330430771871674,5.968968842682379
spied,5.3067043782508945,51.39218328015572,3.9394860846347903,4.353122303997608
glint,5.338644762500402,50.472768978982444,3.9214339627065753,4.520925614733883
clamp,4.935639971669634,55.001911936879296,4.007367947116984,10.065503999287259
parry,5.461585410176805,71.5921331533861,4.2709851957708,19.416270231708495
fecal,5.215121032682958,48.56980557446463,3.883002053353237,9.375269342881943
budge,4.718414917243349,64.43857363094733,4.165712423224368,6.590585027415557
geese,4.97046062127291,125.70337659881807,4.833924977596736,61.55696708159445
hitch,4.842047497488774,70.11061274691774,4.2500741769741195,2.520229913198577
stink,5.175578951242261,51.43966312770323,3.9404095310685583,7.475654208562759
leant,5.894754134143084,37.05222880352303,3.6123285065730553,6.146249925543522
usher,4.901615202517925,55.80471581618123,4.021858378651046,10.171902759678986
valet,5.37204769545732,48.75807542218077,3.8868708334112214,5.458208407499271
carve,5.46781678532517,48.67575482921402,3.8851810586719524,3.360460922631624
grate,5.8999951426723225,39.379773743839536,3.673252327735854,3.7191561816802334
clone,5.721293318042052,42.148915507343396,3.741208954753713,4.466683517577842
shunt,5.438089795410856,54.903727372677785,4.0055812400664985,2.1985627046979843
waltz,4.203913420176717,83.8814890037439,4.429404957470629,2.7543700589658897
axiom,4.146046165260237,74.5079399411858,4.310905696098409,14.013996335564158
icing,4.309593193535685,89.8702991153843,4.498367509976575,6.610648412798938
giddy,4.557001564471069,83.74745476967097,4.427805779433467,8.047033698304332
smote,5.525691286341376,46.725911549389984,3.844298861966527,4.027963876341069
rigor,4.963188272961191,70.40670767352599,4.254288538078692,6.068735377489119
wager,5.203814990529761,52.79618901318816,3.9664390103267473,5.425041541413513
aloof,4.846607300131016,76.01860375295962,4.330978096554225,8.552741903801575
madly,5.067246554242649,56.9301926218059,4.041825826442352,4.706512664490191
condo,4.905894535761376,79.81425672138418,4.3797021441551856,13.952492081616853
sneer,5.8248149693688775,61.673405676710125,4.121852811683403,17.12573083361095
finch,4.669077593071301,68.95325155243935,4.23342876124835,3.481888161195826
windy,4.5163757604587795,74.43387272050369,4.3099111167326285,2.474651698496885
filth,4.8497051094730566,60.39354814414737,4.100882280429727,6.987811087156494
ovary,4.811054295446975,59.203313447337734,4.0809775107178945,9.237794586629093
mucus,4.2887703358197475,82.28548507580075,4.410194726099554,1.6324291986991568
sedan,5.516778043208776,46.29693710381584,3.835075805638648,4.652708575186843
giver,5.04181012300636,56.22592322358118,4.029377917872085,6.063195977930135
booze,4.623806275637224,95.01113566515845,4.553994102259087,21.268976969389072
sheen,5.434869797612459,75.84809988427767,4.328732654515403,23.07005653177771
missy,4.752302367570334,77.17397236573943,4.3460622546628915,7.099381334944937
sewer,5.43201722247679,75.44253707292724,4.323371268100744,22.59986258341725
defer,5.22204380008035,85.2087917462596,4.445104618021688,27.43231065156911
fable,5.136118889068078,59.46847871719521,4.0854464027152595,0.42737517952363646
epoxy,4.165815245053198,85.10164931580161,4.4438464163057585,2.772976738736503
chasm,5.0498160020755,59.266947625153776,4.0820517749823555,2.816279504444381
stoop,5.161573071083889,71.04346488566456,4.2632918712229015,11.781525133045491
folio,4.696710240343535,82.62417951981318,4.41430236795387,10.97886359785791
tally,5.4925015605543015,60.891011132074254,4.109085563363281,9.404976612846639
adobe,4.958941769060198,54.243610707351195,3.9934852105048497,10.206412929993661
spade,5.525772549867177,48.932264748099506,3.890436989700964,1.8198286930130436
murky,4.5072694051609306,72.68981913666325,4.286201335347394,4.491291890912905
speck,4.765753485441497,63.794472669513155,4.155666551323604,5.903730699672721
vogue,4.628726090536092,65.58009814991,4.183272268059328,8.01923786928127
binge,5.087450155083934,55.690954097740565,4.019817729753988,5.431193226160524
nudge,4.768181634995429,63.04444360673219,4.143839931750885,6.585967767790152
juicy,4.229194095748796,84.47305038547272,4.436432553144593,1.3471295337497082
gravy,4.788896047942302,63.92856773667342,4.157766330909236,5.125406247653551
dryly,4.741141242869597,71.64353732628152,4.271702952387293,1.2555525325995518
snare,6.0862111504145044,34.0032483134174,3.5264560586825606,5.699400585689233
amiss,4.788718081592324,70.89513866066055,4.261201865047127,1.8362266850433997
envoy,4.512079975011134,63.58782008909932,4.152421943973042,13.449211361998984
admin,4.725381740377808,59.78664778020435,4.090782354758127,11.045523679734615
quart,4.7206198238992245,62.59596758343786,4.136700860431245,8.370805803327734
nylon,4.448032389879312,75.69485494605398,4.3267101917670585,3.2754192347002657
nicer,5.4327937882637585,45.932582599006615,3.8271747257794795,6.89249078202122
edict,5.1294890984419155,51.556725133852794,3.9426826604186553,8.505077614033112
friar,5.341291016259201,70.33786287828269,4.253310243847318,15.406077776208917
manic,4.9834731464546325,51.92322539343339,3.9497661928359924,11.881459906348063
sieve,5.210228346183027,87.60678654083691,4.472858466868913,29.54232922339176
femur,4.7625317119276795,61.18811436930995,4.113952961005346,8.600110200036305
heave,5.055830066851489,82.83901004119559,4.416899086204839,20.910117424468808
droit,5.592150133882815,46.23229742051501,3.8336786322123606,3.0816520502257276
lucid,4.797808619458867,60.61816257813354,4.104594560680901,8.188836180847169
crave,5.599521531952007,48.19418737026547,3.8752384198066214,0.9621986813375543
mural,5.144877840584946,49.36707775482183,3.8992837598124677,10.310064832431799
hover,5.104150336281176,53.65029794287969,3.98248702251664,7.048951665442047
beset,5.341344700694475,74.34710626926851,4.30874475176231,19.416576550170973
salsa,5.407752203574986,91.3442399600866,4.514635226211869,37.94919241157116
cumin,4.793368884619918,65.4925014452311,4.181935654335473,3.437447891785709
avian,4.647255286359603,94.97867350200168,4.553652376946398,21.91552649566121
leach,5.533342692653643,43.1122078500562,3.7638062017843588,7.474112616855699
cater,5.996680516298437,37.161860918333176,3.615282991226012,4.139510613815261
regal,5.526045811982118,41.800861312796926,3.732916944887723,8.945240291240665
spasm,4.946903403389742,78.28018492554695,4.360294504885164,13.511734295768164
snuck,4.645692563434483,64.69140151948754,4.169628294985647,8.416862147328843
gauze,4.632299824168944,71.10921676522572,4.264216959423654,2.3864932665947975
iliac,4.848269975963407,73.01106422536385,4.29061099439463,5.590566575803351
comma,4.606265402359953,68.71298625551962,4.229938209829298,5.53994090732057
wield,4.953305387212522,55.97486018195846,4.024902664615839,8.624109028349636
snail,5.66137091911781,42.48475121368184,3.7491452165758625,5.366507086969456
dowry,4.829838016474993,64.35448351849678,4.1644066055621325,3.5701291610086514
hydro,4.505431496414084,65.82509371857601,4.187001129134888,11.411112063748064
berth,5.285370128743806,47.99916994680069,3.8711837179833837,8.252653272351665
tweet,5.193370776686941,105.0835047731462,4.654755317640897,46.60627238710957
avert,5.232990178903818,45.46231590435948,3.8168837609094615,12.048354404377541
equip,3.9512082927687935,86.31666988479108,4.45802274148456,8.750020629632616
ebony,4.893652643914809,63.13052794073589,4.145204455099768,3.060184248994446
dryer,5.225195894952197,76.31015457096578,4.334806016865809,18.610312746439035
glaze,4.936285741844053,60.37071174477091,4.1005040824484755,4.679536443854921
bravo,4.766537806424821,64.14998376787533,4.161223838027714,5.52631689666994
feral,5.5290363962213505,43.692229253075006,3.777170265993875,6.988336138548554
apnea,4.939708654776537,74.23292856029364,4.307207832867642,9.273623254973856
brine,5.749421590782217,43.76254102324526,3.778778223686692,2.282802426130644
clump,4.535481535224898,61.205985110352366,4.114244980657362,15.13276126835516
wafer,5.045616156358428,56.41143468145222,4.032671880533454,5.779739337572636
ruddy,4.620210818107253,74.3944868194014,4.309381837203599,0.5478307989657907
heady,5.096363672123333,50.73692242429035,3.926653898494218,10.159234431294927
plush,4.946863241988317,61.99104371666656,4.126989918427495,2.778471137935945
horde,5.371241274983626,48.57791351503768,3.883168973187647,5.657034954180446
whine,5.1208958226299615,55.77363600322564,4.021301284676227,4.50377958866796
beech,4.7630958532796965,91.30314361365946,4.514185218702136,21.530687921312122
synod,4.815181198910822,63.78280035146419,4.155483567037999,4.544591569768201
denim,4.9486068006923505,58.80523699839581,4.074230915537133,5.918087546234673
posit,5.29620737889767,51.62253024913377,3.9439582099263335,4.371545952490983
frock,4.693042497246299,65.876666235633,4.187784300441193,5.873137774790564
flirt,5.399126246206914,49.78232320589349,3.90765996531397,3.8102071414965764
crank,5.34389278311656,48.68108292344594,3.885290513628794,6.1898873667715435
pinto,5.074974960769597,52.5737000753597,3.9622159961353924,8.86579270209419
gruff,3.9724513613248216,91.03243011879522,4.511215817962203,3.3061315154606064
libel,5.043697361161801,67.4764833849775,4.211779142878462,5.235945022742115
dusky,4.351801650980936,75.31016377347159,4.3216151027685985,6.625672726477191
bloke,5.056139246746017,57.893284431542384,4.058601392213794,4.0276816471840675
titan,5.2546033920270885,61.82376848073863,4.124287893770972,4.835153509527338
smelt,5.437088490419572,45.57014622696327,3.819252814113374,7.157672354248824
shyly,4.8574971387818575,77.74510843876081,4.353435635109254,10.575966651261382
hotly,5.205549304331227,53.05760104425593,3.9713781355551148,5.121202510061124
booty,5.217951022130327,76.98895584323925,4.343661980959248,19.11284688264648
cobra,5.108932627294948,53.94980261853452,3.988054033097535,6.628750880672996
shrub,4.681562361060708,62.90609198318144,4.141643010895432,9.171449103437098
pence,5.327008067292132,79.6374613552795,4.377484602184658,24.370868453331667
clove,5.157290571880366,56.173687457430056,4.02844845255463,3.1945462649011276
valor,5.167171872823996,49.345026912105396,3.898836989010495,9.778165922566103
remit,5.424483008962481,45.55705914535728,3.8189655874472543,7.45662785499993
whirl,4.862423600662771,59.41696847614932,4.08457985015588,7.618247508530004
tonal,5.589374081619216,40.52842088471106,3.7020034782407056,8.84497782819114
femme,4.199597015895881,122.92889901434056,4.811606131439196,36.15326715495779
alibi,4.5667049389886865,81.23055591355285,4.397291480737005,5.816759484436147
furry,4.813539736824189,92.57592200647505,4.528029086312328,24.203315986343938
whiff,3.7200846541463517,98.7190010858612,4.592277441445645,4.499959682719847
vigil,4.516556312554156,93.49397169260243,4.537896960340202,16.590845240560554
farce,5.510823966930579,46.619166019655246,3.842011744551319,4.461604298563792
burly,5.057137229318311,56.95890389864541,4.042330023566132,4.936481750404717
wrung,4.5406495797834125,70.39186030011577,4.254077635742412,5.79325836267644
heron,5.355341623698159,46.796430402729435,3.8458069265686814,7.80756482650245
expel,4.286686398402803,104.42983448265781,4.648515405530494,20.44585319003292
rehab,4.91752591602398,53.998921963483156,3.9889640827257975,11.551396158357932
bushy,4.491359120656233,71.46636554300375,4.269226927035571,6.192569912298353
rodeo,5.309478044555493,60.335524622305975,4.0999210616449,4.655807436953587
paler,5.779775751439847,39.17648149948684,3.6680766049995643,6.260487950598758
snarl,5.680489100807194,40.40770335651612,3.699020443932017,7.046239480522985
throb,4.859300790210479,57.085479747941676,4.044549789191105,10.034607563475575
stunt,5.539438022176575,65.60252469845368,4.183614181466382,15.14935253267386
patsy,5.35292502329878,49.91361712028437,3.910293853712317,4.746644550668563
horny,5.312798760445559,51.1683440664862,3.9351210608801517,4.4329286270358494
pubic,4.352379362456076,74.81759230902512,4.315053048624422,7.100222589739275
steed,5.421825562983687,69.16766960317462,4.236533551184377,16.093556646700122
lorry,5.306961987472165,72.02802143011711,4.277055229832026,16.2888100445998
hunch,4.6654748192104005,74.87420015042969,4.31580937391351,2.3356381231207877
bison,4.982599089875832,55.245526268064864,4.011787364595698,8.582070901759309
slime,5.664647467452261,45.4956576366898,3.8176168848462786,2.2873022862179653
troll,5.368316546817801,60.125851807317915,4.096439895599049,5.823167288521105
dingy,4.835637801093128,66.64730232459773,4.199414570555726,1.1183967273402544
brunt,5.316048682632092,51.64160241510714,3.944327595998693,3.882982428838467
gaily,5.369178781046545,51.33562043657347,3.9383848667122447,2.947087910123308
delve,4.935618418922104,92.03676423981172,4.52218810852801,26.96877526882757
puffy,3.860501270768863,116.56236334723157,4.7584264374812575,18.34650525673051
lousy,5.279811898278045,53.10056961273842,3.9721876553605724,3.283807163074293
ember,4.806513572423138,83.80721777205422,4.428519134710416,15.240835528413456
flair,5.358414836792782,47.86649984399372,3.8684158827866066,6.6660074334537285
snuff,4.029877029204125,86.56868049848237,4.460938093093298,5.819389092927452
snout,5.47150120940679,47.831900951628484,3.8676928008210756,4.121889867754277
swami,4.650052362935624,67.07564570671175,4.205821022902874,5.906796319019207
otter,5.494792449980404,52.266053624714004,3.9563470900604187,0.8308351347728831
taper,5.7847661387052245,38.97876628271621,3.663017043571262,6.358879515191234
tibia,4.728591212479389,75.07170377185578,4.318443707102719,4.3301513282859645
creak,5.406540825488979,44.087850741648175,3.7861842511108637,9.334894657556355
foggy,4.271427608646497,93.29982577798185,4.535818240520171,8.831050765050492
nymph,3.8336363284730637,82.28515912428787,4.410190764864373,16.875865415468752
login,5.0224273473287475,55.69176946739572,4.019832370618011,7.097924093594422
wince,5.046920772034088,56.384846185391694,4.032200437745648,5.7727809279243445
flyer,5.059780921717009,53.47922567018059,3.9792932732616935,8.348434489685367
harem,5.299128710721611,48.94143039032956,3.8906242850154786,6.983325181365572
annoy,5.139121702575078,63.56762353070329,4.152104276746364,3.7468182209808276
slump,4.776562714664635,60.12524924551783,4.096429873872931,9.271526716966044
undid,4.422919494020634,78.8480417985081,4.367522478585867,0.889091143529285
butch,4.658601032978119,66.59254340470393,4.198592610387924,6.143623892013764
freer,5.514089267072766,106.14620971665926,4.66481748065033,55.137384675532815
quill,4.3032998729449226,91.94706568910676,4.5212130385140155,8.488828065396874
stint,5.756264752488427,60.75586103037187,4.106863555433171,14.848306957156744
livid,4.654487666695162,85.61254530364945,4.449831829694851,12.7579499390217
bingo,4.6284573747917435,60.05932631764523,4.0953328456698515,13.547805610270728
crypt,4.875080968359142,60.01911675005337,4.094663123976806,6.672887474307856
angst,5.1316176533251525,53.86841147698258,3.9865442481749165,6.140074051983554
knack,4.274414599875242,71.707447112119,4.272594607095101,12.666282183225732
mover,5.11577457924045,58.09233159771264,4.062033668876905,2.3138577601745283
hefty,4.710129444477571,65.77471365620052,4.186235473533384,5.489215950199181
recur,5.133185222818833,66.13609636673748,4.191714685048888,6.166853312016244
fiend,4.940801878598397,60.10631955894975,4.096114986744488,4.823959529602391
graze,5.0597829608075795,55.96292329404053,4.024689387425734,5.864684650180813
aunty,5.23817402102285,50.934769464470484,3.9305457839587623,6.450351760220094
repel,5.50802741586171,66.11037249297226,4.19132565577179,14.967918055598005
embed,4.3040865868876645,107.23378604678265,4.675011367328445,23.800390432163567
tango,5.105256778374252,48.8649123257957,3.8890595995764747,11.806396691235847
khaki,3.9899343922964117,87.32712055255226,4.469661073851276,6.414864290460116
plaid,5.2595487790179405,52.0313170013582,3.95184578732778,4.838363352588452
tweed,4.9311753008755295,86.15482605596958,4.456145980626855,20.968627137815588
wryly,4.4529289349390915,83.05671418784364,4.41952367791907,4.235383040889033
decor,5.261068065536581,47.58509456216092,3.862519572748578,9.248086319955462
dandy,4.919563086806308,65.75497003550325,4.185935258094688,0.2590900941010261
grail,5.465099822646993,44.067484245808906,3.7857221918105495,8.02958184005869
arson,5.5161081608665645,41.432569850152376,3.7240672828924337,9.53181445062144
slant,5.9810552138933,38.36160786547784,3.647057164295264,3.2252665942913623
amply,4.748255988183921,58.80538630253066,4.074233454493746,11.382709561822217
sully,5.289303535939564,69.98550021558775,4.248288080815635,13.827334126591253
eater,5.959468443091858,52.03238357449343,3.9518662857941877,10.047908093879364
savor,5.220724930270779,48.802748961575894,3.887786642452394,9.005822091797036
gully,4.884014140476716,83.44081495287544,4.424137577577652,16.990277398005347
tenet,5.4874684910549085,93.53782398842255,4.538365889128102,41.940001456313965
navel,5.165574227414961,46.81281401536685,3.8461569691933506,12.34994569435478
fella,5.125343843045508,64.31402052382234,4.163777656056433,4.148282462389005
